article_id,title,link,published_date,source,supplier,risk_direction,geopolitical_regulatory,agricultural_environmental,financial_operational,supply_chain_logistics,market_competitive,predicted_geopolitical_regulatory,predicted_agricultural_environmental,predicted_financial_operational,predicted_supply_chain_logistics,predicted_market_competitive,predicted_risk_direction,total_risk_score,risk_rank
1101,"Arvind hopes to weave success as top brand, retail company | Company Business News",https://www.livemint.com/Companies/ZVJk8prbf42XmOKBnE2MPL/Arvind-hopes-to-weave-success-as-top-brand-retail-company.html,2015-08-28 07:00:00+00:00,Mint,Arvind Limited,negative,0.17647058823529413,0.125,2.0588235294117645,0.07142857142857142,2.75,1,1,1,0,1,negative,5.181722689075631,53.0
1102,Syngene reports full-year revenue from operations up 19 percent to Rs. 2604 Crore,https://www.financialexpress.com/business/healthcare-rd-firm-syngene-reports-full-year-revenue-from-operations-up-19-percent-to-rs-2604-crore-2505509/,2022-04-27 07:00:00+00:00,The Financial Express,,negative,0.0,0.0,0.35294117647058826,0.2857142857142857,0.25,0,0,1,0,1,negative,0.8886554621848739,447.0
1103,"For Arvind Ltd's Sanjay Lalbhai, it's distinction not heredity that matters for leadership",https://m.economictimes.com/industry/cons-products/garments-/-textiles/for-arvind-ltds-sanjay-lalbhai-its-distinction-not-heredity-that-matters-for-leadership/articleshow/49488603.cms,2015-10-22 07:00:00+00:00,The Economic Times,Arvind Limited,negative,0.11764705882352941,0.0625,0.058823529411764705,0.0,0.0625,1,0,0,0,0,negative,0.3014705882352941,687.5
1104,Arvind Fashions names Shailesh Chaturvedi as MD & CEO,https://www.indianretailer.com/news/arvind-fashions-names-shailesh-chaturvedi-as-md-ceo.n10282,2020-11-18 08:00:00+00:00,Indian Retailer,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
1105,Textile stock jumps 4% after reporting 221% increase in net profits,https://tradebrains.in/features/textile-stock-jumps-4-after-reporting-221-increase-in-net-profits/,2024-10-29 07:00:00+00:00,Trade Brains,Arvind Limited,negative,0.0,0.0625,0.8235294117647058,0.0,0.9375,0,0,1,0,1,negative,1.8235294117647058,244.5
1107,Arvind Ltd.’s Ranchi unit gets appreciation from local administration to NITI Aayog,https://in.apparelresources.com/business-news/trade/arvind-ltd-s-ranchi-unit-gets-appreciation-local-administration-niti-aayog/,2020-05-23 07:00:00+00:00,Apparel Resources,Arvind Limited,negative,0.29411764705882354,0.0,0.47058823529411764,0.0,0.0625,1,0,1,0,1,negative,0.8272058823529411,475.0
1108,Eureka Forbes MD and CEO Marzin Shroff to step down,https://www.businesstoday.in/latest/corporate/story/eureka-forbes-md-and-ceo-marzin-shroff-to-step-down-338525-2022-06-21,2022-06-21 07:00:00+00:00,Business Today,Arvind Limited,negative,0.0,0.1875,0.0,0.0,0.3125,0,1,0,0,1,negative,0.5,599.0
1109,"Aditya Birla Fashions Vs Arvind Fashions – Revenue, Profitability & More",https://tradebrains.in/aditya-birla-fashions-vs-arvind-fashions/,2022-06-15 07:00:00+00:00,Trade Brains,Arvind Limited,negative,0.17647058823529413,0.0,1.6470588235294117,0.07142857142857142,5.6875,1,0,1,0,1,negative,7.582457983193278,34.0
1110,Recent Subscribers,https://retail.economictimes.indiatimes.com/subscribers,2016-12-30 21:34:29+00:00,ETRetail,Arvind Limited,negative,0.5294117647058824,0.5,1.4705882352941178,2.5714285714285716,14.5625,1,1,1,1,1,negative,19.63392857142857,8.0
1111,"Share Market Highlights 6 May 2024: Sensex, Nifty close flat amidst volatility, IT stocks rise",https://www.thehindubusinessline.com/markets/stock-market-highlights-06-may-2024/article68143493.ece,2024-05-06 07:00:00+00:00,BusinessLine,Arvind Limited,negative,1.588235294117647,1.5,4.411764705882353,0.42857142857142855,9.125,1,1,1,1,1,negative,17.05357142857143,9.0
1112,Clovia’s loss widened 8x to Rs 52.2 crore in FY22; plans to increase revenue by 1.8x in FY23,https://www.financialexpress.com/business/brandwagon-clovias-loss-widened-8x-to-rs-52-2-crore-in-fy22-plans-to-increase-revenue-by-18x-in-fy23-2937070/,2023-01-05 08:00:00+00:00,The Financial Express,,negative,0.0,0.0,0.6470588235294118,0.0,0.4375,0,0,1,0,1,negative,1.0845588235294117,393.0
1114,"Hilfiger to enter India, seams up with Arvind",https://m.economictimes.com/hilfiger-to-enter-india-seams-up-with-arvind/articleshow/39793092.cms,2003-03-10 08:00:00+00:00,The Economic Times,Arvind Limited,negative,0.058823529411764705,0.0,0.17647058823529413,0.0,1.9375,0,0,1,0,1,negative,2.172794117647059,195.0
1115,Kumar Mangalam Birla reshuffles his top deck | Mint,https://www.livemint.com/Home-Page/lzTrqG3eqlNiTa5y4bJP0L/Kumar-Mangalam-Birla-reshuffles-his-top-deck.html,2009-04-14 07:00:00+00:00,Mint,Arvind Limited,negative,0.17647058823529413,0.1875,0.35294117647058826,0.0,0.25,1,1,1,0,1,negative,0.9669117647058825,428.0
1117,ALB Mumbai In-house Legal Summit 2024,http://www.legalbusinessonline.com/ihs/MUMBAIIHLS2024,2024-04-03 07:00:00+00:00,Legal Business Online,,negative,8.529411764705882,1.0,2.5294117647058822,0.0,2.625,1,1,1,0,1,negative,14.683823529411764,11.0
1118,BlackBerry Executive Team,https://www.blackberry.com/us/en/company/leadership,2018-06-19 13:37:57+00:00,BlackBerry,Arvind Limited,negative,0.9411764705882353,0.0625,0.35294117647058826,0.07142857142857142,0.3125,1,0,1,0,1,negative,1.740546218487395,262.0
1119,"Amazon copied products and rigged search results to promote its own brands, documents show",https://www.reuters.com/legal/litigation/amazon-copied-products-rigged-search-results-promote-its-own-brands-documents-2021-10-13/,2021-10-13 07:00:00+00:00,Reuters,,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
1120,IBM CEO: Washington should hold tech firms accountable for AI,https://www.politico.com/news/2023/10/10/ibm-ceo-artificial-intelligence-00120666,2023-10-10 07:00:00+00:00,POLITICO,,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
1124,Amplify ETFs Achieves Landmark $10 Billion in Assets Under Management,https://www.manilatimes.net/2025/01/16/tmt-newswire/globenewswire/amplify-etfs-achieves-landmark-10-billion-in-assets-under-management/2039952,2025-01-16 08:00:00+00:00,The Manila Times,,negative,0.0,0.0,0.5294117647058824,0.07142857142857142,0.4375,0,0,1,0,1,negative,1.0383403361344539,410.0
1128,India to get short-term apparel export boost amid B’desh crisis,https://timesofindia.indiatimes.com/city/bengaluru/india-to-get-short-term-apparel-export-boost-amid-bdesh-crisis/articleshow/112358052.cms,2024-08-08 07:00:00+00:00,The Times of India,Arvind Limited,positive,0.7058823529411765,0.0,0.4117647058823529,0.42857142857142855,0.5,1,0,1,1,1,negative,2.046218487394958,208.0
1130,Ireland set to put greater scrutiny on Chinese investment,https://www.straitstimes.com/world/europe/ireland-set-to-tighten-screws-on-chinese-investment,2024-11-11 08:00:00+00:00,The Straits Times,,negative,0.23529411764705882,0.0,0.8823529411764706,0.07142857142857142,0.0625,1,0,1,1,1,negative,1.2515756302521008,351.5
1132,Decoding Arvind Kejriwal's arrest — AAP's challenge or BJP's opportunity or vice versa,https://www.cnbctv18.com/politics/decoding-arvind-kejriwals-arrest-ed-custody-double-edged-sword-opportunity-for-aap-or-challenge-bjps-strategy-sayantan-ghosh-19354061.htm,2024-03-25 07:00:00+00:00,CNBCTV18,Arvind Limited,positive,2.176470588235294,0.5,0.23529411764705882,0.0,0.125,1,1,1,0,1,negative,3.036764705882353,130.0
1133,FE Insurance Summit 2024: The Future Readiness Dialogue - Register Now,https://www.financialexpress.com/events/insurance-summit,2024-08-20 15:02:20+00:00,The Financial Express,Arvind Limited,negative,0.5294117647058824,0.0625,0.8823529411764706,0.21428571428571427,0.25,1,0,1,1,1,negative,1.938550420168067,226.0
1134,Singapore's Xcelerate picks up strategic stake in governance firm Stirrup,https://www.business-standard.com/companies/news/singapore-s-xcelerate-picks-up-strategic-stake-in-governance-firm-stirrup-124040500691_1.html,2024-04-05 07:00:00+00:00,Business Standard,,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
1137,Billionaire Poonawalla’s lender to double staff in growth blitz,https://timesofindia.indiatimes.com/business/india-business/billionaire-poonawallas-lender-to-double-staff-in-growth-blitz/articleshow/115990165.cms,2024-12-05 08:00:00+00:00,The Times of India,Arvind Limited,negative,0.058823529411764705,0.0625,0.11764705882352941,0.0,0.5625,0,0,1,0,1,negative,0.8014705882352942,487.0
1140,The whole strategy of profitable growth panning out for Arvind Fashions: Shailesh Chaturvedi,https://m.economictimes.com/markets/expert-view/the-whole-strategy-of-profitable-growth-panning-out-for-arvind-fashions-shailesh-chaturvedi/articleshow/107719616.cms,2024-02-15 08:00:00+00:00,The Economic Times,Arvind Limited,negative,0.0,0.0,0.7647058823529411,0.07142857142857142,2.375,0,0,1,0,1,negative,3.2111344537815123,119.0
1143,Dr Arvind Bodhankar takes helm as Chief Sustainability Officer at ArcelorMittal Nippon Steel India,https://www.manufacturingtodayindia.com/dr-arvind-bodhankar-takes-helm-as-chief-sustainability-officer-at-arcelormittal-nippon-steel-india,2024-02-21 08:00:00+00:00,Manufacturing Today India,Arvind Limited,negative,0.0,0.0625,0.0,0.0,0.0,0,0,0,0,0,negative,0.0625,778.0
1148,"2023, a testing year: Will the macro-scenario range widen or narrow?",https://www.mckinsey.com/capabilities/strategy-and-corporate-finance/our-insights/2023-a-testing-year-will-the-macro-scenario-range-widen-or-narrow,2023-01-16 08:00:00+00:00,McKinsey,,negative,1.2352941176470589,1.0625,2.0,1.5,3.375,1,1,1,1,1,negative,9.172794117647058,27.0
1149,Arvind – Growth strategy based on strong collaborations,https://www.indiantextilemagazine.in/arvind-growth-strategy-based-on-strong-collaborations/,2018-08-02 07:00:00+00:00,The Textile Magazine,Arvind Limited,negative,0.17647058823529413,0.875,1.2352941176470589,0.0,2.1875,1,1,1,0,1,negative,4.474264705882353,63.0
1150,Lifestyle Fabrics (Arvind Mills Ltd),https://www.fibre2fashion.com/interviews/industry-speak/alok-industries/dilip-jiwrajka/170-1,2023-11-29 19:15:51+00:00,Fibre2fashion.com,Arvind Limited,negative,0.35294117647058826,0.375,0.29411764705882354,0.0,1.875,1,1,1,0,1,negative,2.897058823529412,140.0
1152,Kering and its goal to become an eco-conscious fashion giant,https://sustainabilitymag.com/sustainability/kering-circular-economy-esg-goal-sustainable-supply-chain-transparency-eco-conscious-fashion-giant-fcmg-fast-fashion,2022-02-04 08:00:00+00:00,Sustainability Magazine,,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
1153,The analytics-enabled collections model,https://www.mckinsey.com/capabilities/risk-and-resilience/our-insights/the-analytics-enabled-collections-model,2018-04-23 07:00:00+00:00,McKinsey,,negative,0.4117647058823529,0.0,0.7647058823529411,0.0,0.3125,1,1,1,1,1,negative,1.488970588235294,299.0
1156,Zodiac Clothing SWOT Analysis,https://www.mbaskool.com/swot-analysis/lifestyle-and-retail/2425-zodiac-clothing.html,2023-06-09 07:00:00+00:00,MBA Skool,,negative,0.0,0.0,0.0,0.0,0.5625,0,0,0,0,1,negative,0.5625,575.0
1159,"Vitol, the king of oil in Kazakhstan",https://stories.publiceye.ch/vitolinkazakhstan/index.html,2018-12-05 14:25:25+00:00,Public Eye,Arvind Limited,negative,1.8235294117647058,0.375,1.8823529411764706,0.14285714285714285,0.5,1,1,1,1,1,negative,4.723739495798319,59.0
1160,How Vitol became king of oil in Kazakhstan,https://www.publiceye.ch/en/media-corner/press-releases/detail/how-vitol-became-king-of-oil-in-kazakhstan,2018-11-14 08:00:00+00:00,Public Eye,Arvind Limited,negative,0.17647058823529413,0.0625,0.058823529411764705,0.0,0.0625,1,0,0,0,0,negative,0.3602941176470588,669.0
1162,SWOT Analysis of LEE Jeans - LEE SWOT Analysis Explain,https://www.marketing91.com/swot-analysis-of-lee-jeans/,2019-05-21 07:00:00+00:00,Marketing91,Arvind Limited,negative,0.058823529411764705,0.4375,0.4117647058823529,0.07142857142857142,2.8125,0,1,1,0,1,negative,3.792016806722689,81.0
1167,"LIC, ITC to Axis Bank: Mutual funds bullish on these large-cap stocks. Should you buy any of these?",https://www.livemint.com/market/stock-market-news/lic-itc-to-axis-bank-mutual-funds-bullish-on-these-large-cap-stocks-should-you-buy-any-of-these-11733979778621.html,2024-12-12 08:00:00+00:00,Mint,Arvind Limited,negative,0.29411764705882354,0.125,0.17647058823529413,0.07142857142857142,0.5,1,1,1,0,1,negative,1.167016806722689,370.0
1168,"Share Market Highlights 15 April 2024: Sensex, Nifty slump over 1% on geopolitical tensions, weak global market trends; ONGC, Hindalco gain, Shriram Finance, Wipro drag",https://www.thehindubusinessline.com/markets/stock-market-highlights-15-april-2024/article68066831.ece,2024-04-15 07:00:00+00:00,BusinessLine,Arvind Limited,negative,1.6470588235294117,1.0625,3.235294117647059,0.7142857142857143,6.875,1,1,1,1,1,negative,13.534138655462186,12.0
1171,Over 45 smallcap stocks gain 10-40% as Sensex snaps 2-week losing streak; do you own?,https://www.livemint.com/market/stock-market-news/smallcap-stocks-arvind-jindal-saw-40-others-gain-10-40-as-sensex-snaps-2-week-losing-streak-do-you-own-11699111772722.html,2023-11-04 07:00:00+00:00,Mint,Arvind Limited,negative,0.23529411764705882,0.125,0.17647058823529413,0.2857142857142857,0.625,1,1,1,0,1,negative,1.4474789915966386,306.0
1172,Arvind Krishnaswamy and the Forgotten Art of Being a Good Citizen First,https://m.thewire.in/article/environment/arvind-krishnaswamy-obituary-good-citizen?utm=relatednews,2024-08-18 07:00:00+00:00,The Wire,Arvind Limited,negative,0.23529411764705882,0.1875,0.058823529411764705,0.0,0.0625,1,1,0,0,0,negative,0.5441176470588236,588.5
1176,"We only realise benefits of AI, if we’re aware of risks: Professor Arvind Narayanan",https://www.hindustantimes.com/india-news/we-only-realise-benefits-of-ai-if-we-re-aware-of-risks-professor-arvind-narayanan-101731697501229.html,2024-11-16 08:00:00+00:00,Hindustan Times,Arvind Limited,positive,0.5882352941176471,0.0,0.0,0.0,0.1875,1,0,0,0,1,positive,0.7757352941176471,499.0
1177,KPMG unveils Risk Hub in UAE with tech giants,https://www.internationalaccountingbulletin.com/news/kpmg-risk-hub-uae/,2024-10-21 07:00:00+00:00,International Accounting Bulletin,Arvind Limited,negative,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0625,1,0,1,0,0,negative,0.4742647058823529,614.0
1178,"Mayoral candidate vows to let VIC, an AI bot, run Wyoming’s capital city",https://www.washingtonpost.com/technology/2024/08/19/artificial-intelligence-mayor-cheyenne-vic/,2024-08-19 07:00:00+00:00,The Washington Post,,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
1179,Introducing AI Exchange: what does the future hold for the fast-evolving technology?,https://www.ft.com/content/2243c45a-438e-49ec-8112-7a094a0b3c49,2024-09-27 07:00:00+00:00,Financial Times,Arvind Limited,positive,0.8823529411764706,0.3125,0.17647058823529413,0.07142857142857142,0.25,1,1,1,0,1,positive,1.6927521008403361,271.0
1183,Extent of digitisation in India makes data security crucial: Rubrik CTO Arvind Nithrakashyap,https://indianexpress.com/article/technology/tech-news-technology/extent-of-digitisation-in-india-makes-data-security-crucial-rubrik-cto-arvind-nithrakashyap-9310868/,2024-05-07 07:00:00+00:00,The Indian Express,Arvind Limited,negative,0.23529411764705882,0.0625,0.058823529411764705,0.0,0.0,1,0,0,0,0,negative,0.35661764705882354,671.5
1187,Issue Brief Considerations for Governing Open Foundation Models,https://hai.stanford.edu/issue-brief-considerations-governing-open-foundation-models,2023-12-13 08:00:00+00:00,Stanford HAI,Arvind Limited,negative,0.9411764705882353,0.0,0.17647058823529413,0.0,0.1875,1,0,1,0,1,negative,1.3051470588235294,336.5
1188,"Diwali 2024 stock picks: Inox Wind, KPIT Tech, 7 more counters to buy for Samvat 2081",https://m.economictimes.com/markets/commodities/news/diwali-2024-stock-picks-inox-wind-kpit-tech-7-more-counters-to-buy-for-samvat-2081/buy-arvind-smart-spaces-target-rs-1085-upside-37/slideshow/114653968.cms,2024-10-27 07:00:00+00:00,The Economic Times,Arvind Limited,negative,0.11764705882352941,0.1875,0.4117647058823529,0.07142857142857142,0.5625,1,1,1,0,1,negative,1.3508403361344539,328.0
1189,Is AI too dangerous to release openly?,https://engineering.princeton.edu/news/2024/05/10/ai-too-dangerous-release-openly,2024-05-10 07:00:00+00:00,Engineering at Princeton University ,Arvind Limited,positive,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0625,1,0,0,0,0,positive,0.5919117647058824,570.5
1193,Week in Review: Preparing for the dangers of AI’s growth in fashion,https://www.just-style.com/comment/week-in-review-preparing-for-the-dangers-of-ais-growth-in-fashion/,2024-01-22 08:00:00+00:00,just-style.com,Arvind Limited,positive,0.4117647058823529,0.625,0.7647058823529411,0.14285714285714285,1.8125,1,1,1,1,1,negative,3.7568277310924367,84.0
1194,Five Top Challenges CISOs Face Today,https://blogs.blackberry.com/en/2023/11/five-top-challenges-cisos-face-today,2023-11-16 08:00:00+00:00,BlackBerry Blog,,negative,0.35294117647058826,0.0,0.058823529411764705,0.0,0.0,1,0,0,0,1,negative,0.411764705882353,638.0
1196,IBM CEO Arvind Krishna points to declining populations to calm fears about A.I. taking jobs,https://fortune.com/2023/05/27/ibm-ceo-arvind-krishna-job-loses-ai-declining-populations/,2023-05-27 07:00:00+00:00,Fortune,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
1199,Does AI Pose an Existential Risk to Humanity? Two Sides Square Off,https://www.wsj.com/tech/ai/ai-risk-humanity-experts-thoughts-4b271757,2023-11-08 08:00:00+00:00,The Wall Street Journal,,positive,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,negative,0.0,883.5
1200,JPMorgan Chase technology goal: Innovation with cost control,https://www.techtarget.com/searchcio/feature/JPMorgan-Chase-technology-goal-Innovation-with-cost-control,2024-08-26 07:00:00+00:00,TechTarget,Arvind Limited,negative,0.0,0.0,1.0588235294117647,0.07142857142857142,0.1875,0,0,1,0,1,negative,1.3177521008403361,333.0
1202,"The next phase of tech will have data at its core: Satish Panchapakesan, Arvind Fashions",https://www.indiaretailing.com/2023/11/26/the-next-phase-of-tech-will-have-data-at-its-core-satish-panchapakesan-arvind-fashions/,2023-11-26 08:00:00+00:00,India Retailing,Arvind Limited,negative,0.0,0.0,0.0,0.0,0.0625,0,0,0,0,0,negative,0.0625,778.0
